UnixTime,temperature,windSpeed # urn:ngsi-ld:Dataset:Open-Meteo:10MTR,windSpeed # urn:ngsi-ld:Dataset:Open-Meteo:80MTR,windSpeed # urn:ngsi-ld:Dataset:Open-Meteo:120MTR,windSpeed # urn:ngsi-ld:Dataset:Open-Meteo:180MTR
1719435600,7.9,6.4,8.7,9.2,10.2
1719439200,7.8,5.6,7.4,7.9,8.7
1719442800,7.3,1.1,3.3,3.9,4.8
1719446400,6.6,4.6,7.1,8.4,9.9
1719450000,7.1,5.6,8.6,9.9,11.2
1719453600,6.7,4,6.9,8.2,9.5
1719457200,7,4.6,7.3,8.6,9.7
1719460800,6.6,3.9,6.4,7.7,9.2
1719464400,7.1,2.3,3.6,4.8,6.6
1719468000,8.7,4.8,6.1,6.9,7.1
1719471600,9.5,7.4,7.7,7.7,7.4
1719475200,10.3,9.6,10.1,10.1,9.6
1719478800,10.9,11.5,12.2,11.7,11.7
1719482400,11.7,11.2,11.5,11.5,11.2
1719486000,12.7,13.6,14.3,14,13.8
1719489600,13.3,15.9,16.9,16.9,16.8
1719493200,13.9,16.6,18.1,18.1,18.1
1719496800,14.3,16.5,18.3,18.3,18.4
1719500400,14.2,18.6,21,21.3,21.1
1719504000,13.8,16.5,18.7,19.2,19.3
1719507600,13.5,9.4,10.5,10.3,10.6
1719511200,12.6,6.3,7.1,7.3,7.2
1719514800,11.3,2.1,4,4.7,5.4
1719518400,10.3,1.8,4.1,5.4,6.4
1719522000,9.8,2.3,3.2,5.2,6.7
1719525600,9.4,2.4,3.2,4.9,6.2
1719529200,9.3,1.9,3.1,5.1,6.6
1719532800,9.7,9,12.8,13.6,14.8
1719536400,9.6,7.9,11.3,12.3,13.8
1719540000,9.3,6.8,10.2,11.5,12.8
1719543600,9.5,8.3,12.1,13.1,14.3
1719547200,9.5,6.9,10.5,11.5,13
1719550800,9.8,5.2,8.5,9.7,11.2
1719554400,11.2,5.8,7.9,8.9,9.9
1719558000,12.4,8.7,9.4,9.7,10.3
1719561600,13.5,10.4,11,11,11.2
1719565200,14.5,12,12.7,12.5,12.5
1719568800,15.5,12.5,13.2,13,12.7
1719572400,16.3,13.8,14.3,14,14
1719576000,16.5,14.8,16,16,15.8
1719579600,16.7,16.2,17.6,17.6,17.5
1719583200,16.8,17.1,18.4,18.6,18.5
1719586800,16.4,17.9,20,20.3,20.2
1719590400,15.9,13.5,14.9,15.2,15.2
1719594000,15.1,12,13.7,14,14.2
1719597600,14.3,6.5,6.9,7.3,7.3
1719601200,13.1,1.3,1.8,2.2,2.5
1719604800,11.7,5.9,5.9,4.6,3.6
1719608400,11.3,8,8.4,7.4,5.8
1719612000,11.1,9.4,11.1,10,9.3
1719615600,11.1,10.1,13.5,12.8,12.3
1719619200,11.9,14.6,20.1,21,21.3
1719622800,11.9,18,24.2,25.6,26.2
1719626400,11.8,16.2,22.5,23.7,24.7
1719630000,12.2,22.2,28.8,30.6,31.6
1719633600,12.4,25.7,33.2,34.6,36
1719637200,13,23.3,30.1,31.9,33.2
1719640800,13.6,19.2,24.6,26.1,27.2
1719644400,14.1,21,27.3,29.2,30.8
1719648000,14.6,22.8,28.9,30.8,32.4
1719651600,14.7,25.9,32.4,33.9,35.3
1719655200,14.4,35.9,47.1,49.4,50.9
1719658800,14.4,35.1,46.8,49.8,51.7
1719662400,15.2,41.3,55.9,59.4,62.1
1719666000,15.6,54.3,72.3,76.9,79.7
1719669600,14.3,58.3,78.4,83,86.1
1719673200,13.4,50,67.6,71.9,75.3
1719676800,11.9,42.5,58,62.1,65
1719680400,10.5,37.7,51,54.4,57.2
1719684000,9.9,38.2,50.6,53.2,55.4
1719687600,8.6,33.5,45.5,48.8,51.3
1719691200,7.5,24.9,35.3,38.5,41
1719694800,6.6,16.5,24,26.5,28.7
1719698400,5.9,9.5,15,16.3,17.1
1719702000,5.1,3.7,5.9,6.6,7
1719705600,4.5,3.9,7.3,8.4,9.2
1719709200,3.9,2.3,4.5,5,5.6
1719712800,3.9,2.4,2.9,3.7,4.4
1719716400,3.7,2.9,2.8,3.4,4.7
1719720000,4.4,2.4,1.9,3.2,4.7
1719723600,5,5.6,8,8.8,9.4
1719727200,5.8,8.2,8.9,9.4,9.8
1719730800,6.4,10.3,11.4,11.6,12
1719734400,7.7,12,13.3,13.6,13.5
1719738000,7.9,12.9,14.5,14.7,14.8
1719741600,8.6,12.9,14.3,14.1,14.2
1719745200,9.6,12.6,14,13.8,13.9
1719748800,10,13.2,14.6,14.6,14.5
1719752400,10.7,13.7,15.1,15.2,15
1719756000,11,14.7,16.4,16.4,16.4
1719759600,10.8,15.5,17.4,17.6,17.7
1719763200,10.4,14.2,16,16.2,16.5
1719766800,9.5,12.1,14,14.2,14.4
1719770400,8.5,9.7,11.2,11,11.1
1719774000,7.7,6.4,7.1,7.5,7.6
1719777600,6.9,3.4,5.1,5.9,6.5
1719781200,6.7,3.2,5.6,6.6,7.4
1719784800,6.1,3.1,4.7,5.6,6.8
1719788400,5.8,3.2,5.2,6.1,6.9
1719792000,6,2.9,4,5,5.8
1719795600,5.8,3.3,5.2,6,6.8
1719799200,5.6,4.7,6.6,7.9,9
1719802800,5.8,3.4,6,6.8,7.7
1719806400,5.7,3.1,5.4,6.2,6.9
1719810000,5.9,2.9,5,6.3,7.4
1719813600,6.9,5.9,6.7,6.8,7.9
1719817200,7.5,10.3,11.1,11.2,11
1719820800,8.2,10.2,11,10.7,10.5
1719824400,9.3,11.1,11.9,11.7,11.5
1719828000,9.7,11,11.2,11,10.8
1719831600,10.6,12,12.7,12.5,12.2
1719835200,11.2,13.8,14.5,14.5,14.3
1719838800,11.1,14.5,15.8,15.8,15.5
1719842400,10.9,18.8,21.1,21.4,21.4
1719846000,11.4,15.5,17.1,17.3,17.1
1719849600,10.8,14.3,16.1,16.1,16.1
1719853200,10.1,11.9,13.1,13.1,13
1719856800,8.9,10.2,11.7,12,12
1719860400,7.8,6.1,7.6,7.9,8.6
1719864000,6.8,5.4,9,10.1,11.2
1719867600,6,3.4,6.4,7.9,9.2
1719871200,5.3,4.5,8.2,9.6,10.5
1719874800,4.6,5.4,8.2,9.2,10.5
1719878400,4.4,0.5,3.1,4.9,5.9
1719882000,3.9,1.6,4.1,5.5,6.9
1719885600,3.2,6.5,6.8,6.9,7.4
1719889200,3.6,3,5.6,6.3,6.6
1719892800,3.8,1.1,4.4,5.4,5.8
1719896400,3.9,1.5,1.4,3,4.5
1719900000,5.6,3,3.4,3.8,3.8
1719903600,6.7,4.9,5.2,4.8,4.8
1719907200,7.7,5.8,6.2,5.7,5.7
1719910800,8.7,6.8,6.8,6.3,6
1719914400,9.4,9,9,8.5,8
1719918000,9.9,10.6,10.6,10.1,9.8
1719921600,10.3,9.8,10,9.5,8.7
1719925200,10.4,12,12.7,12.5,12
1719928800,9.8,10.5,10.7,10.4,10.2
1719932400,9.3,11.5,12.2,11.9,11.6
1719936000,9.1,9.8,10.3,9.8,9.5
1719939600,8.4,9.5,9.8,9.8,9.8
1719943200,7.4,7.3,8,8,8
1719946800,6.1,4,5,5,5.1
1719950400,5.4,0.4,2.6,3.6,4.7
1719954000,5.2,0.5,2.3,3.4,4.5
1719957600,5.1,2.2,3.3,4.1,5.4
1719961200,4.8,2.1,3.6,4.3,4.9
1719964800,4.1,0.4,2.2,4,5.4
1719968400,3.9,1.6,3.3,3.9,4.5
1719972000,3.5,0.4,2.2,3.2,3.6
1719975600,2.9,4.9,4.8,4.7,4
1719979200,3,4.5,5.4,5.6,5
1719982800,3.6,5.8,6.8,6.9,6.6
1719986400,5.4,3.2,3.2,4.3,5.1
1719990000,6.5,1.4,1.1,1,0.8
1719993600,6.1,5,4.8,4.5,4.3
1719997200,6.7,7.7,7.9,7.7,7.2
1720000800,8.1,10.7,11.2,11,10.7
1720004400,8.6,12.9,13.2,12.9,12.7
1720008000,8.8,13.5,14,14,13.5
1720011600,8.3,14.5,16,15.8,15.8
1720015200,9,15.4,17,17.1,16.9
1720018800,8.7,16.3,17.6,17.6,17.3
1720022400,8.4,14.2,15.4,15.6,15.3
1720026000,7.5,13.8,15,15.2,15
1720029600,6.1,8.7,9.3,9.3,9.7
1720033200,5.3,4,5.1,6.2,7.4
1720036800,4.4,3.2,5.8,7,8.1
1720040400,3.5,1.5,3.1,4.4,5.8
1720044000,2.8,6.3,7.3,7.1,7.4
1720047600,2.5,7,8.4,8.2,8.7
1720051200,3.3,5.7,9.4,10.8,12.1
1720054800,3.1,5.1,8.9,10.3,11.4
1720058400,2.5,6.5,7.2,7.4,7.6
1720062000,3,5.7,8.8,9.8,10.4
1720065600,3.2,4.3,7.5,8.7,9.8
1720069200,3.8,6.5,8.1,8.2,8.4
1720072800,6,3.5,4.4,4.3,4.9
1720076400,7.6,3.9,3.9,3.9,4.1
1720080000,8.9,4.4,4.3,4.3,4
1720083600,9.8,6.9,6.9,6.9,6.6
1720087200,10.5,9.4,9.4,9.2,9.2
1720090800,11,11.2,11.5,11.2,10.7
1720094400,11.2,13.4,13.6,13.6,13.1
1720098000,11.3,15.1,15.8,15.5,15.2
1720101600,11.1,15.5,16.7,16.4,16.4
1720105200,11.1,14.3,15.3,15,14.9
1720108800,10.8,13.2,14.2,13.8,13.8
1720112400,10.1,10.6,11.4,11.4,11.5
1720116000,9.2,7.6,8.3,8.3,7.9
1720119600,8.1,2.6,4.4,5.1,5.8
1720123200,7.5,0.8,1.9,3,4
1720126800,6.7,4.3,3.6,3.4,3.3
1720130400,6.7,6,6.1,4.9,4.2
1720134000,6.9,4.3,2.5,1.8,2.2
1720137600,7.8,1.5,3.6,5,6.5
1720141200,7.6,2.3,3.3,4.8,6.1
1720144800,7.4,2.7,2.3,3.6,4.9
1720148400,7.5,1.4,4.1,5.6,6.9
1720152000,7.5,1.4,3.9,5.8,7.3
1720155600,8.2,2.1,2.1,3.3,4.6
1720159200,10,1.3,2.1,2.6,3.3
1720162800,11.1,3.6,3.6,3.6,3.3
1720166400,12.3,4.6,4.8,4.6,4.3
1720170000,13.2,6.8,6.8,6.3,6
1720173600,13.9,8.7,8.7,8.2,8.1
1720177200,14.3,10.3,10.5,10,9.7
1720180800,13.9,11.5,11.6,11.4,11
1720184400,13.4,14.3,14.8,14.5,14.3
1720188000,13.2,14.9,16.4,16.1,16.1
1720191600,12.8,14.5,16.1,16.1,16.1
1720195200,12.2,13.1,14.5,14.6,14.4
1720198800,11.3,9.8,10.7,10.8,10.6
1720202400,10.5,6.4,6.9,6.9,6.9
1720206000,9.4,3.9,4.5,4.2,3.6
1720209600,8,4.6,3.8,3.3,2.5
1720213200,7.4,8,9.4,8.1,7.2
1720216800,7.2,7,7.6,6.5,6.2
1720220400,7.1,7,7.6,6.5,6
1720224000,7.6,7.4,10.3,10.2,10
1720227600,7.2,6.4,8.6,8.2,8
1720231200,6.9,6.1,7.2,6.6,6.2
1720234800,6.7,7.3,8.5,7.2,6.5
1720238400,6.7,9,11.7,10.8,10.1
1720242000,7.4,6.5,9.9,9.9,10
1720245600,8.9,7.6,10.5,10.8,11.2
1720249200,10.2,7.2,8.2,8.7,9.2
1720252800,11.1,11.7,13,13.8,14.3
1720256400,11.3,14,15.6,16.1,16.6
1720260000,10.4,16.9,19.5,20.1,20.7
1720263600,9.2,15,17.6,18.5,19.6
1720267200,9.1,16.9,20.1,21.3,22.4
1720270800,9.9,18.6,21.8,22.7,23.6
1720274400,8.9,13.4,15.9,16.6,17.4
1720278000,7.8,12,14.2,15.4,16.4
1720281600,7.6,14.8,18,19,20
1720285200,8,12.1,14.8,16,17
1720288800,7.9,11,13.4,14.3,15
1720292400,7.2,9.1,11.2,11.8,12.7
1720296000,7.1,8.4,10.8,11.8,12.6
1720299600,7.1,4.5,6.4,7.1,8.2
1720303200,7.3,10.7,14.3,15.5,16.6
1720306800,7.2,9.3,12.3,13.2,14.5
1720310400,6.3,15.9,21.7,23.5,25.1
1720314000,6.4,16.9,22,23.8,25.1
1720317600,6.3,11.4,15.5,16.8,17.7
1720321200,6.4,12.1,16.2,17.7,19.2
1720324800,5.9,9.5,13.6,14.9,16
1720328400,6.1,9.9,13.9,15.1,16.1
1720332000,6.8,10.2,12.6,13.7,14.9
1720335600,7.7,12.2,14.9,15.6,16.3
1720339200,8.5,14,16.4,17.4,17.9
1720342800,9.1,17.6,20.3,21,21.7
1720346400,9.3,16,18,18.5,19
1720350000,9.3,13.4,14.8,15.1,15.2
1720353600,9.5,13.8,15.2,15.5,15.9
1720357200,9.2,10.2,11.4,11.8,12.4
1720360800,9.3,10.5,11.5,11.9,12
1720364400,8.3,7.2,8.1,8.4,8.6
1720368000,8.6,9.4,9.9,10,9.9
1720371600,8.5,6.2,6.3,6.2,6.5
1720375200,7.9,6.7,7.1,7.1,7.2
1720378800,7.4,4.8,5.2,5.3,5.4
1720382400,6.7,2,2.4,3,3.6
1720386000,5.9,2.6,2.7,3,3.6
1720389600,5.4,3.8,3.6,3.6,3.9
1720393200,4.9,6.8,7.3,6.1,4.9
1720396800,5.2,3.3,2.4,1.8,1.1
1720400400,5,4.5,3,1.3,2.5
1720404000,5.3,3.6,3.6,4.6,6
1720407600,5.4,2.6,4.6,5.9,6.9
1720411200,5.3,3.1,5.9,6.9,7.9
1720414800,5.8,2.3,2.3,3.9,5.7
1720418400,7.4,2.7,4.1,4.8,5.9
1720422000,8.4,5.6,5.6,5.6,5.6
1720425600,9.4,6.1,6.4,6.4,6.1
1720429200,10,7.9,8.2,7.7,7.7
1720432800,10.6,9.8,9.9,9.4,9
1720436400,11,10.1,10.2,10.2,9.5
1720440000,11.7,11.2,11.7,11.5,10.9
1720443600,12.4,12.7,13.5,13.2,13
1720447200,12.4,13.2,14,13.8,13.5
1720450800,12.2,12.7,13.5,13.5,13.2
1720454400,11.7,11.4,12,12.1,11.9
1720458000,10.9,9.2,9.7,9.7,9.5
1720461600,10.1,5.3,5.3,5.3,5.5
1720465200,9.2,1.5,1.5,1.5,1.3
1720468800,8,3.3,1.8,0.8,1.8
1720472400,7.7,2.8,1.5,2.5,3.7
1720476000,7.1,5.1,3.3,2.1,1.9
1720479600,7,6.4,5.4,3.1,1.3
1720483200,6.4,7.7,7.6,6.2,5.1
1720486800,6.4,7.6,7.1,5.8,4.8
1720490400,6.3,6.6,5.2,3.8,2.6
1720494000,6.1,8.2,7.6,6.1,4.6
1720497600,6.1,8.7,8.5,6.8,5
1720501200,6.8,8,8.6,6.6,4.6
1720504800,8.8,4,4,2.9,2.4
1720508400,10.4,3.6,3.6,3.6,3.6
1720512000,11.4,5.1,5.4,5,5.1
1720515600,12.3,7.6,8,7.9,7.9
1720519200,12.6,10.4,11.2,10.9,11
1720522800,12.9,13,13.4,13.4,13.5
1720526400,13.5,13.9,14.9,14.8,14.8
1720530000,14.1,14.5,15.3,15.4,15.5
1720533600,14.4,16.6,18.2,18.3,18.4
1720537200,14.2,17,18.4,18.7,18.7
1720540800,13.5,15.9,17.6,17.6,17.7
1720544400,12.9,11.9,13.4,13.9,14
1720548000,11.8,9.4,10.8,11.2,11.2
1720551600,10.4,1.8,2.9,3.2,3.6
1720555200,9.3,2.8,1.6,0.8,0.7
1720558800,8.9,1.9,1,1.5,1.8
1720562400,8.1,4.7,3.7,2.7,2.2
1720566000,7.9,7.6,8.6,8,7.9
1720569600,7.9,7.9,9.6,9,9.1
1720573200,8,6.7,8.2,8.2,8.7
1720576800,7.9,6.1,7.2,7.1,7.4
1720580400,7.6,7.2,8.5,8,8.4
1720584000,7.4,8,9.1,8.9,8.9
1720587600,8.1,5.9,6.5,6.6,7.2
1720591200,9.9,4.9,6.6,7.8,8.3
1720594800,10.9,6.8,7.1,7.1,7
1720598400,11.7,8.6,8.9,8.9,8.7
1720602000,12.2,10.2,10.5,10.5,10.3
1720605600,13.2,11,11.7,11.5,11.2
1720609200,13.6,11.2,11.5,11.7,11.5
1720612800,14,14.1,15.1,14.9,15
1720616400,14.3,14,14.8,14.8,14.6
1720620000,14.5,17.2,18.6,18.7,18.5
1720623600,14.7,19.3,21.3,21.5,21.4
1720627200,13.8,19.5,22.4,22.7,22.9
1720630800,13,15.3,17.4,17.7,17.5
1720634400,12.2,10.2,11.6,11.7,12.1
1720638000,11.1,4.8,6.9,7.8,8.4
1720641600,10,4.3,7.5,8.6,10
1720645200,9.4,3.4,5.2,6.6,8
1720648800,8.9,3.9,5.1,6.3,7.3
1720652400,8.6,4.4,5,5.8,7.2
1720656000,8.4,4.4,5.4,6.6,8
1720659600,8.2,4.1,5.1,6.3,8
1720663200,8.1,4.2,6,7.1,8.5
1720666800,8,3.4,5.2,6.6,8
1720670400,8.7,4.7,5.8,6,7.1
1720674000,9.2,4.8,6,6.1,7.2
1720677600,11,4.2,5.7,5.8,6.4
1720681200,12.5,4.8,6,6,5.9
1720684800,13.6,7.3,8.6,8.6,8.5
1720688400,14.7,12.4,14.2,14.5,14.3
1720692000,15.3,15.2,17.6,17.8,17.7
1720695600,15.8,16,18.4,18.7,18.9
1720699200,16.3,15.8,18.2,18.4,18.6
1720702800,16.4,15.6,17.6,17.9,18.2
1720706400,16.6,22.1,25.5,25.4,25.7
1720710000,15.6,17,19.9,20.2,20.2
1720713600,14.6,10.5,11.9,11.9,12.2
1720717200,13.7,7.7,8.5,8.4,8.4
1720720800,13,5.7,6.5,6.5,6.4
1720724400,12,4,4.7,4.7,4.7
1720728000,11.3,2.7,3.1,3.1,3.4
1720731600,11.1,4.7,5.2,5.8,5.8
1720735200,10.7,3.1,3.7,4.9,5.4
1720738800,10.5,1.5,2,2.8,3.8
1720742400,10.6,3.4,3.6,4.6,5.1
1720746000,9.8,6.2,7.2,7.6,7.9
1720749600,9.6,1.8,3.4,4.3,4.9
1720753200,9.5,1.1,1.3,2,2.9
1720756800,9.4,1.8,1.6,1.8,2.1
1720760400,10.1,1.5,2.9,3.5,3.9
1720764000,10.6,2.8,2.9,3.4,3.6
1720767600,10.3,5,5.4,6.1,6.6
1720771200,9.8,8.7,9.8,10.6,11
1720774800,9.6,11.4,12.6,13.4,13.9
1720778400,10.1,11.5,12.3,13.1,13.6
1720782000,11,10.4,11.2,11.5,12.2
1720785600,11.6,9.9,11,11.2,11.9
1720789200,11.8,11,12.4,13,13.4
1720792800,11.8,12.9,14.7,15.1,15.5
1720796400,11.6,13.6,15.8,16.3,16.5
1720800000,11.2,13,15.2,15.6,15.7
1720803600,10.7,11.6,13.4,13.7,14
1720807200,10.2,10.4,12.2,12.5,12.7
1720810800,9.6,8.9,10.8,11.1,11.4
1720814400,9,7.3,9.2,9.5,10.2
1720818000,8.4,6.1,7.6,8.4,9.1
1720821600,8,5.4,6.5,7.6,8.3
1720825200,7.7,5.1,6.2,7.2,8
1720828800,7.4,4.7,5.8,6.8,7.9
1720832400,7,5.1,6.2,7.2,8.3
1720836000,6.7,5.5,6.9,7.9,9
1720839600,6.7,5.5,7.3,7.9,9
1720843200,7,4.5,6.2,6.8,7.6
1720846800,7.5,3.3,4.7,5.1,5.8
1720850400,8.2,2.9,4,4.5,5.2
1720854000,9.1,4.5,5.7,5.8,6.6
1720857600,10.2,6.8,8.1,8.6,8.7
1720861200,11.1,9.1,10.2,10.7,11
1720864800,11.9,10.7,12.1,12.2,12.5
1720868400,12.5,12.3,13.8,13.8,13.9
1720872000,12.9,13.7,15.1,15.1,15.2
1720875600,13,14.4,15.9,15.8,15.8
1720879200,12.9,14.6,16.3,16.3,16.2
1720882800,12.6,14,15.7,16,15.9
1720886400,12.1,12.2,14,14.3,14.2
1720890000,11.4,10,11.1,11.4,11.3
1720893600,10.6,7.9,8.9,8.8,8.8
1720897200,9.5,6.6,7.3,7.3,7.2
1720900800,8.4,5.4,6.2,6.1,6.5
1720904400,7.4,4.7,5.1,5.4,5.8
1720908000,6.9,3.7,4.1,4.3,5.1
1720911600,6.5,3.4,3.9,3.9,4.7
1720915200,6.3,3.3,4.1,3.6,4.7
1720918800,4.5,1.6,1.5,3.8,4.7
1720922400,4.1,2.1,2,4.2,5.9
1720926000,4.1,2,2.5,5,6.6
1720929600,4.8,1.6,3.1,5.4,7.1
1720933200,5.9,1.3,3.7,5.7,7.2
1720936800,7.2,2.6,4.9,6.4,7.5
1720940400,8.7,5.4,6.9,8,8.8
1720944000,10.3,8.6,9.8,10.1,10.5
1720947600,11.7,11.2,11.9,11.9,11.9
1720951200,12.7,12.6,13,13,13
1720954800,13.4,13,13.7,13.7,14.1
1720958400,13.9,13.3,14.1,14.1,14.4
1720962000,14.1,13.3,14.1,14.1,14.4
1720965600,14,12.6,13.3,13.3,13.7
1720969200,13.7,11.9,12.6,12.6,13
1720972800,13.1,10.8,11.5,11.9,11.9
1720976400,12.3,9.7,10.4,10.8,10.8
1720980000,11.4,7.9,9,9.4,9.4
1720983600,10.2,5.4,6.8,7.6,7.9
1720987200,9,2.7,4.7,5.8,6.5
1720990800,8,1.5,2.7,4.4,5.4
1720994400,7.5,1.8,1.5,3.3,4.7
1720998000,7.3,2.3,0.8,2.5,4.3
1721001600,7,3,0.8,2.2,4.3
1721005200,6.4,3.9,1.6,2.4,4.4
1721008800,5.8,4.5,2.7,3.3,4.7
1721012400,5.7,4.9,3.4,4.1,5.2
1721016000,6.4,5.1,4.1,4.5,5.1
1721019600,7.6,5.1,4.5,5,5.2
1721023200,8.9,4.7,4.7,5.4,5.5
1721026800,10.5,4,4.5,5.6,5.7
1721030400,12.3,4.8,5.4,5.9,6.4
1721034000,13.7,7.9,8.1,8.3,8.5
1721037600,14.6,12.7,13.5,13.7,13.7
1721041200,15.2,17.9,20,20.5,20.6
1721044800,15.4,21.7,24.9,25.3,25.5
1721048400,15.3,22.9,26.4,26.9,27
1721052000,14.8,22.2,26.3,26.8,26.5
1721055600,14.3,20.9,24.6,25.1,25.2
1721059200,14,17.8,21.3,21.8,21.9
1721062800,13.6,14.1,16.5,17,17.4
1721066400,12.9,10.5,12.5,13,13.4
1721070000,11.6,7.6,9.6,9.9,10.7
1721073600,10,5.2,7,8,8.3
1721077200,8.8,3.3,4.8,6,6.6
1721080800,8.2,1.8,3.1,4.9,5.9
1721084400,8,1.8,2,4.1,5.8
1721088000,8.2,3.1,2.6,3,3.6
1721091600,8.1,2.6,2.6,3.2,4.2
1721095200,7.6,3.1,2.9,3.8,5.2
1721098800,7.8,1.5,2.5,3.6,4.6
1721102400,7.4,2.6,2.2,2.6,3.9
1721106000,7.7,4.7,7,7.6,8.7
1721109600,9,5.1,6.6,7.5,8.4
1721113200,10,9.3,10.1,10.2,10.3
1721116800,10.3,14.1,15.2,15.5,15.6
1721120400,11.2,14.3,15.7,15.8,15.9
1721124000,11.9,17.9,19.8,20.2,20.3
1721127600,12.2,23.8,27.1,27.4,27.6
1721131200,12.1,24.5,28.5,29,29.3
1721134800,12.2,24.4,28.3,28.9,29.2
1721138400,12.4,24.9,29.4,29.9,30.2
1721142000,12.6,22.9,26.4,26.7,26.9
1721145600,12.1,22.1,25.7,26.3,26.2
1721149200,11.4,17.4,20.3,20.5,20.7
1721152800,10.4,8.9,10.2,10.5,10.4
1721156400,8.9,2.3,3.8,4.3,5.1
1721160000,8.2,2.1,2.4,3.8,5.4
1721163600,7.4,4.5,2.3,1.9,2.9
1721167200,6.9,6.6,5.2,3.7,3.4
1721170800,7.2,6,3.8,2.2,2.6
1721174400,6.9,2.3,3.1,4.3,6.1
1721178000,7.3,1.9,3.4,4.8,6.1
1721181600,6.8,3.1,3.8,5.3,6.8
1721185200,6.5,0.8,2.6,3.7,5.1
1721188800,6.5,2.3,1.8,2.4,3.6
1721192400,6.2,8.6,6.3,3.3,2.3
1721196000,8.4,4.3,1.9,0.8,1.5
1721199600,10.6,0.4,0.4,0,0.4
1721203200,12.2,2.9,2.9,3,3.1
1721206800,13.3,4.7,4.8,4.9,4.7
1721210400,14.4,6.1,6.2,6.2,6
1721214000,14.9,7.5,7.4,7.3,6.9
1721217600,14.9,10.2,10.3,9.8,9.7
1721221200,15.1,11,11.2,10.7,10.3
1721224800,15.1,12.5,12.7,12.5,12.2
1721228400,15.1,11.8,12.2,12.2,11.7
1721232000,14.4,8.9,9.4,9.2,8.9
1721235600,13.3,7.9,8.2,8.2,7.9
1721239200,12.2,4.7,5,5,4.7
1721242800,10.7,1.1,2.5,2.7,3.1
1721246400,9.1,3.6,1.6,2.6,3.7
1721250000,9,4.9,2.1,0.5,1.9
1721253600,9,4.8,2.3,0.5,1.8
1721257200,8.7,6.6,3.7,1.4,1.1
1721260800,9.6,1.8,1.9,3.1,4
1721264400,9.6,2.2,1.6,2.8,3.8
1721268000,9,3.9,0.8,1.5,2.9
1721271600,9.4,1.5,1.5,2.6,3.5
1721275200,8.5,4.4,1.3,0.4,1.5
1721278800,8.8,7.4,5.9,3.4,1.4
1721282400,10.8,3.8,1.9,1.4,1
1721286000,12.9,2.2,2.2,1.8,1.8
1721289600,13.7,5,5.1,4.7,4.8
1721293200,14.5,6.5,6.5,6.1,6.2
1721296800,15.2,7.3,7.6,7.6,7.2
1721300400,15.4,10.7,10.8,10.3,10.1
1721304000,15.9,13.1,13.7,13.2,12.8
1721307600,15.7,15.1,15.6,15.8,15.6
1721311200,15.6,17.2,18.3,18.4,18.2
1721314800,15.7,17.2,18.7,18.8,18.7
1721318400,15.1,15.6,16.9,16.7,17
1721322000,14.1,13.1,14.3,14.7,14.5
1721325600,13,7.5,8.2,8.4,8.4
1721329200,11.6,2.2,4,4.5,5
1721332800,10.2,4.2,1.9,2.5,3.8
1721336400,9.5,5.6,1.8,0.5,2.8
1721340000,9.3,5.4,1.3,1.3,3.6
1721343600,9.5,3.7,1.6,4.1,5.9
1721347200,9.9,1.1,2.9,4.1,5
1721350800,9.5,2.5,1.8,3.2,4.5
1721354400,9.4,3.3,1.8,3.8,5.6
1721358000,9.6,2.6,5.4,6.9,7.9
1721361600,9.5,3.2,6.1,7.4,8.7
1721365200,9.7,3.9,3.1,5.4,6.9
1721368800,11.4,2.4,2.7,4.1,5.4
1721372400,13.1,6.6,7.1,7.6,7.9
1721376000,14.2,8.9,9.7,9.7,9.7
1721379600,14.8,12,12.5,12.7,12.5
1721383200,14.5,10.2,11.2,11.2,11.3
1721386800,14,12.3,13.4,13.7,13.8
1721390400,14.9,17.3,18.9,19.2,19.2
1721394000,14.7,12.8,13.8,13.8,13.7
1721397600,15.3,26,29.8,30.1,30.5
1721401200,14.5,27.9,33.5,34.3,34.5
1721404800,14.3,27.2,32.7,33.7,33.9
1721408400,13.6,26,32.1,33.1,33.7
1721412000,12.4,18.4,23.5,24.8,25.7
1721415600,10.9,9.8,13.5,14.8,15.9
1721419200,10.2,7.4,12.3,13.9,15.3
1721422800,9.8,1.8,5.1,6.4,7.9
1721426400,9.3,2.1,4.6,6.6,8.2
1721430000,9.1,2.5,3.6,5.6,6.9
1721433600,8.9,4.1,6.8,7.9,9.3
1721437200,8.5,2.9,5.7,7.3,9.1
1721440800,8.5,2.1,2.9,4.8,6.4
1721444400,8.5,3.1,5.6,6.6,7.9
1721448000,8.3,2.5,5,6.4,8
1721451600,8.3,4.5,0.5,2.3,4.1
1721455200,10.3,1.8,1,2.3,3.3
1721458800,12.2,3.8,4.1,4.1,3.8
1721462400,13.2,6.4,6.6,6.4,6.4
1721466000,14.2,8.9,8.9,8.7,8.7
1721469600,15.4,11.5,11.7,11.2,10.9
1721473200,16.2,14.5,15.3,15.3,15
1721476800,16.5,20.5,22,22.1,22.2
1721480400,16.8,23.6,26.1,26.3,26.2
1721484000,16.6,24.7,27.9,28.1,28
1721487600,15.9,23.7,27.2,27.4,27.6
1721491200,16,22.8,26,26.6,26.8
1721494800,15.4,19.2,22.5,23,23.3
1721498400,14.3,14.6,17.7,18.4,19.1
1721502000,12.6,8,12.1,13.1,14.5
1721505600,11,9.5,13.2,13.4,14
