<CdSiteHydro>;<CdStationHydro>;<TypDeGrdSerieObsElaborHydro>;<PDTSerieObsElaborHydro>;<DtObsElaborHydro>;<StObsElaborHydro>;<ResObsElaborHydro>;<QualifObsElaborHydro>;<MethObsElaborHydro>;<ContObsElaborHydro>;<FLG>
"Code du site hydrométrique";"Code de la station hydrométrique";"Type de grandeur de la série d'observations élaborées hydrométriques";"Pas de temps de la série d'observations élaborées hydrométriques";"Date d'observation élaborée hydrométrique";"Statut de l'observation élaborée hydrométrique";"Résultat de l'observation élaborée hydrométrique";"Qualification de l'observation élaborée hydrométrique";"Méthode d'obtention du résultat de l'observation élaborée hydrométrique";"Continuité de la donnée de l'observation élaborée hydrométrique";<FLG>
X0310010;X031001001;QmnJ;1;"1960-09-20 00:00:00";16;100000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-09-21 00:00:00";16;94000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-09-22 00:00:00";16;88000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-09-23 00:00:00";16;82700;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-09-24 00:00:00";16;79500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-09-25 00:00:00";16;77500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-09-26 00:00:00";16;76000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-09-27 00:00:00";16;73000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-09-28 00:00:00";16;73000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-09-29 00:00:00";16;73000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-09-30 00:00:00";16;78300;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-10-01 00:00:00";16;126000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-10-02 00:00:00";16;94200;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-10-03 00:00:00";16;85000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-10-04 00:00:00";16;185000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-10-05 00:00:00";16;156000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-10-06 00:00:00";16;179000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-10-07 00:00:00";16;154000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-10-08 00:00:00";16;132000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-10-09 00:00:00";16;140000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-10-10 00:00:00";16;135000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-10-11 00:00:00";16;122000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-10-12 00:00:00";16;109000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-10-13 00:00:00";16;97000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-10-14 00:00:00";16;92500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-10-15 00:00:00";16;88000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-10-16 00:00:00";16;82000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-10-17 00:00:00";16;74500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-10-18 00:00:00";16;71000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-10-19 00:00:00";16;68500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-10-20 00:00:00";16;71000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-10-21 00:00:00";16;74500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-10-22 00:00:00";16;68500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-10-23 00:00:00";16;137000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-10-24 00:00:00";16;158000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-10-25 00:00:00";16;135000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-10-26 00:00:00";16;125000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-10-27 00:00:00";16;111000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-10-28 00:00:00";16;112000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-10-29 00:00:00";16;127000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-10-30 00:00:00";16;122000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-10-31 00:00:00";16;111000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-11-01 00:00:00";16;102000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-11-02 00:00:00";16;121000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-11-03 00:00:00";16;118000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-11-04 00:00:00";16;107000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-11-05 00:00:00";16;121000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-11-06 00:00:00";16;102000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-11-07 00:00:00";16;95000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-11-08 00:00:00";16;89500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-11-09 00:00:00";16;85000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-11-10 00:00:00";16;82000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-11-11 00:00:00";16;80500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-11-12 00:00:00";16;82000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-11-13 00:00:00";16;77500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-11-14 00:00:00";16;76000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-11-15 00:00:00";16;74500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-11-16 00:00:00";16;71000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-11-17 00:00:00";16;71200;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-11-18 00:00:00";16;68500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-11-19 00:00:00";16;74400;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-11-20 00:00:00";16;68500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-11-21 00:00:00";16;65600;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-11-22 00:00:00";16;65600;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-11-23 00:00:00";16;64200;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-11-24 00:00:00";16;62800;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-11-25 00:00:00";16;60000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-11-26 00:00:00";16;60000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-11-27 00:00:00";16;58600;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-11-28 00:00:00";16;58600;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-11-29 00:00:00";16;57200;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-11-30 00:00:00";16;54400;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-12-01 00:00:00";16;53000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-12-02 00:00:00";16;51700;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-12-03 00:00:00";16;50400;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-12-04 00:00:00";16;50400;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-12-05 00:00:00";16;49100;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-12-06 00:00:00";16;51700;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-12-07 00:00:00";16;50400;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-12-08 00:00:00";16;47800;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-12-09 00:00:00";16;46500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-12-10 00:00:00";16;45200;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-12-11 00:00:00";16;45200;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-12-12 00:00:00";16;42600;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-12-13 00:00:00";16;42600;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-12-14 00:00:00";16;41300;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-12-15 00:00:00";16;40000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-12-16 00:00:00";16;40000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-12-17 00:00:00";16;41300;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-12-18 00:00:00";16;50400;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-12-19 00:00:00";16;45200;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-12-20 00:00:00";16;43900;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-12-21 00:00:00";16;41300;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-12-22 00:00:00";16;39000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-12-23 00:00:00";16;38000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-12-24 00:00:00";16;37000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-12-25 00:00:00";16;36000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-12-26 00:00:00";16;36000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-12-27 00:00:00";16;37000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-12-28 00:00:00";16;36000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-12-29 00:00:00";16;35000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-12-30 00:00:00";16;32900;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1960-12-31 00:00:00";16;32900;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-01-01 00:00:00";16;32800;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-01-02 00:00:00";16;31600;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-01-03 00:00:00";16;37600;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-01-04 00:00:00";16;36400;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-01-05 00:00:00";16;35200;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-01-06 00:00:00";16;34000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-01-07 00:00:00";16;34000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-01-08 00:00:00";16;32800;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-01-09 00:00:00";16;32800;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-01-10 00:00:00";16;34000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-01-11 00:00:00";16;34000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-01-12 00:00:00";16;32800;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-01-13 00:00:00";16;31600;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-01-14 00:00:00";16;31600;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-01-15 00:00:00";16;31600;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-01-16 00:00:00";16;31600;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-01-17 00:00:00";16;31600;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-01-18 00:00:00";16;31600;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-01-19 00:00:00";16;29200;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-01-20 00:00:00";16;29200;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-01-21 00:00:00";16;29200;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-01-22 00:00:00";16;29200;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-01-23 00:00:00";16;28000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-01-24 00:00:00";16;28000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-01-25 00:00:00";16;28000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-01-26 00:00:00";16;28000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-01-27 00:00:00";16;28000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-01-28 00:00:00";16;27500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-01-29 00:00:00";16;27500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-01-30 00:00:00";16;27000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-01-31 00:00:00";16;26500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-02-01 00:00:00";16;32400;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-02-02 00:00:00";16;30400;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-02-03 00:00:00";16;29900;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-02-04 00:00:00";16;29000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-02-05 00:00:00";16;29500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-02-06 00:00:00";16;29500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-02-07 00:00:00";16;29900;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-02-08 00:00:00";16;29000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-02-09 00:00:00";16;29000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-02-10 00:00:00";16;29500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-02-11 00:00:00";16;29900;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-02-12 00:00:00";16;30300;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-02-13 00:00:00";16;34500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-02-14 00:00:00";16;35000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-02-15 00:00:00";16;36000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-02-16 00:00:00";16;36000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-02-17 00:00:00";16;36500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-02-18 00:00:00";16;37000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-02-19 00:00:00";16;37000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-02-20 00:00:00";16;37500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-02-21 00:00:00";16;37500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-02-22 00:00:00";16;37000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-02-23 00:00:00";16;36500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-02-24 00:00:00";16;35500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-02-25 00:00:00";16;35000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-02-26 00:00:00";16;34500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-02-27 00:00:00";16;35000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-02-28 00:00:00";16;37500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-03-01 00:00:00";16;37000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-03-02 00:00:00";16;36000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-03-03 00:00:00";16;36000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-03-04 00:00:00";16;35500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-03-05 00:00:00";16;36000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-03-06 00:00:00";16;36000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-03-07 00:00:00";16;37000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-03-08 00:00:00";16;38500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-03-09 00:00:00";16;39000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-03-10 00:00:00";16;39500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-03-11 00:00:00";16;40000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-03-12 00:00:00";16;40600;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-03-13 00:00:00";16;42000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-03-14 00:00:00";16;43200;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-03-15 00:00:00";16;47800;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-03-16 00:00:00";16;52300;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-03-17 00:00:00";16;55800;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-03-18 00:00:00";16;58600;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-03-19 00:00:00";16;60000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-03-20 00:00:00";16;57200;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-03-21 00:00:00";16;54400;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-03-22 00:00:00";16;52300;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-03-23 00:00:00";16;51000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-03-24 00:00:00";16;49100;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-03-25 00:00:00";16;50000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-03-26 00:00:00";16;49700;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-03-27 00:00:00";16;51700;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-03-28 00:00:00";16;53000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-03-29 00:00:00";16;52400;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-03-30 00:00:00";16;52400;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-03-31 00:00:00";16;52400;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-04-01 00:00:00";16;54400;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-04-02 00:00:00";16;56500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-04-03 00:00:00";16;58600;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-04-04 00:00:00";16;58600;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-04-05 00:00:00";16;61400;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-04-06 00:00:00";16;68500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-04-07 00:00:00";16;83500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-04-08 00:00:00";16;85000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-04-09 00:00:00";16;86500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-04-10 00:00:00";16;92500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-04-11 00:00:00";16;93200;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-04-12 00:00:00";16;91000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-04-13 00:00:00";16;94000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-04-14 00:00:00";16;101000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-04-15 00:00:00";16;97900;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-04-16 00:00:00";16;91000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-04-17 00:00:00";16;88000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-04-18 00:00:00";16;88000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-04-19 00:00:00";16;86500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-04-20 00:00:00";16;85700;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-04-21 00:00:00";16;88700;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-04-22 00:00:00";16;91700;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-04-23 00:00:00";16;95500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-04-24 00:00:00";16;89500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-04-25 00:00:00";16;85700;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-04-26 00:00:00";16;86500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-04-27 00:00:00";16;82000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-04-28 00:00:00";16;81200;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-04-29 00:00:00";16;81200;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-04-30 00:00:00";16;78300;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-05-01 00:00:00";16;73600;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-05-02 00:00:00";16;74300;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-05-03 00:00:00";16;79500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-05-04 00:00:00";16;85100;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-05-05 00:00:00";16;100000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-05-06 00:00:00";16;122000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-05-07 00:00:00";16;132000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-05-08 00:00:00";16;134000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-05-09 00:00:00";16;135000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-05-10 00:00:00";16;129000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-05-11 00:00:00";16;117000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-05-12 00:00:00";16;109000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-05-13 00:00:00";16;109000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-05-14 00:00:00";16;108000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-05-15 00:00:00";16;121000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-05-16 00:00:00";16;131000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-05-17 00:00:00";16;131000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-05-18 00:00:00";16;132000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-05-19 00:00:00";16;117000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-05-20 00:00:00";16;106000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-05-21 00:00:00";16;98500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-05-22 00:00:00";16;92500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-05-23 00:00:00";16;90200;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-05-24 00:00:00";16;85100;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-05-25 00:00:00";16;86800;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-05-26 00:00:00";16;92500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-05-27 00:00:00";16;103000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-05-28 00:00:00";16;106000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-05-29 00:00:00";16;106000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-05-30 00:00:00";16;100000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-05-31 00:00:00";16;99300;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-06-01 00:00:00";16;108000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-06-02 00:00:00";16;107000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-06-03 00:00:00";16;100000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-06-04 00:00:00";16;98500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-06-05 00:00:00";16;98500;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-06-06 00:00:00";16;100000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-06-07 00:00:00";16;106000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-06-08 00:00:00";16;116000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-06-09 00:00:00";16;134000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-06-10 00:00:00";16;128000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-06-11 00:00:00";16;116000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-06-12 00:00:00";16;117000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-06-13 00:00:00";16;124000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-06-14 00:00:00";16;139000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-06-15 00:00:00";16;146000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-06-16 00:00:00";16;150000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-06-17 00:00:00";16;158000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-06-18 00:00:00";16;158000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-06-19 00:00:00";16;171000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-06-20 00:00:00";16;194000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-06-21 00:00:00";16;217000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-06-22 00:00:00";16;214000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-06-23 00:00:00";16;204000;20;10;0;<FLG>
X0310010;X031001001;QmnJ;1;"1961-06-24 00:00:00";16;198000;20;10;0;<FLG>
